358;Mir geht es gut.;I´m fine.;2022-01-01;Way in|Unit 1|Kl. 6
359;Jamaika;Jamaica;2022-01-01;Way in|Unit 1|Kl. 6
360;Tante;aunt;2022-01-01;Way in|Unit 1|Kl. 6
361;besuchen;visit;2022-01-01;Way in|Unit 1|Kl. 6
362;Großeltern;grandparents;2022-01-01;Way in|Unit 1|Kl. 6
363;sich erkundigen nach|fragen nach;ask about;2022-01-01;Way in|Unit 1|Kl. 6
364;sprechen über;talk about;2022-01-01;Way in|Unit 1|Kl. 6
365;Hut;hat;2022-01-01;Way in|Unit 1|Kl. 6
366;eine Nachtwanderung machen;go on a night walk;2022-01-01;Station 2|Unit 6|Kl. 5
367;Taschenlampe;torch;2022-01-01;Station 2|Unit 6|Kl. 5
368;dunkel;dark;2022-01-01;Station 2|Unit 6|Kl. 5
369;hören;heard;2022-01-01;Station 2|Unit 6|Kl. 5
370;werden;get;2022-01-01;Station 2|Unit 6|Kl. 5
371;nass;wet;2022-01-01;Station 2|Unit 6|Kl. 5
372;weil|da;because;2022-01-01;Station 2|Unit 6|Kl. 5
373;Viele Grüße;Best wishes;2022-01-01;Station 2|Unit 6|Kl. 5
374;Grafschaft in Südwestengland;Devon;2022-01-01;Station 2|Unit 6|Kl. 5
375;Wie ist das Wetter?;What´s the weather like?;2022-01-01;Station 2|Unit 6|Kl. 5
376;Idee|Ahnung;idea;2022-01-01;Station 2|Unit 6|Kl. 5
377;rechtszeit;in time;2022-01-01;Station 2|Unit 6|Kl. 5
378;hoffen;hope;2022-01-01;Station 2|Unit 6|Kl. 5
379;grüßen|Grüße ausrichten;say hi to;2022-01-01;Station 2|Unit 6|Kl. 5
380;früher;earlier;2022-01-01;Station 2|Unit 6|Kl. 5
381;Mach´s/Macht´s gut.;Take care.;2022-01-01;Station 2|Unit 6|Kl. 5
382;sonnig;sunny;2022-01-01;weather|Unit 6|Kl. 5
383;heiß;hot;2022-01-01;weather|Unit 6|Kl. 5
384;regnen;rain;2022-01-01;weather|Unit 6|Kl. 5
385;nass;wet;2022-01-01;weather|Unit 6|Kl. 5
386;windig;windy;2022-01-01;weather|Unit 6|Kl. 5
387;wolkig;cloudy;2022-01-01;weather|Unit 6|Kl. 5
388;warm;warm;2022-01-01;weather|Unit 6|Kl. 5
389;kalt;cold;2022-01-01;weather|Unit 6|Kl. 5
390;Telefonanruf;phone call;2022-01-01;Station 1|Unit 6|Kl. 5
391;Wie geht es dir?;How are you?;2022-01-01;Station 1|Unit 6|Kl. 5
392;Arm;arm;2022-01-01;Station 1|Unit 6|Kl. 5
393;besser;better;2022-01-01;Station 1|Unit 6|Kl. 5
394;Reiter;horse riding;2022-01-01;Station 1|Unit 6|Kl. 5
395;Picknick;picnic;2022-01-01;Station 1|Unit 6|Kl. 5
396;Gruppe;group;2022-01-01;Station 1|Unit 6|Kl. 5
397;müssen;must;2022-01-01;Station 1|Unit 6|Kl. 5
398;aufhören;stop;2022-01-01;Station 1|Unit 6|Kl. 5
399;Nachtwanderung;night walk;2022-01-01;Station 1|Unit 6|Kl. 5
400;warm;warm;2022-01-01;Station 1|Unit 6|Kl. 5
401;bis bald!;See you soon!;2022-01-01;Station 1|Unit 6|Kl. 5
402;brechen;broke;2022-01-01;Station 1|Unit 6|Kl. 5
403;allein;alone;2022-01-01;Station 1|Unit 6|Kl. 5
404;Was ist passiert?|Was ist geschehen?;What happend?;2022-01-01;Station 1|Unit 6|Kl. 5
405;Test|Klassenarbeit;test;2022-01-01;Station 1|Unit 6|Kl. 5
406;schrecklich|schlimm|furchtbar;terrible;2022-01-01;Station 1|Unit 6|Kl. 5
407;Jacke;coat;2022-02-07;clothes|Unit 6|Kl. 5
408;Hose;trousers;2022-02-07;clothes|Unit 6|Kl. 5
409;Schuh;shoe;2022-02-07;clothes|Unit 6|Kl. 5
410;Socke;sock;2022-02-07;clothes|Unit 6|Kl. 5
411;Sweatshirt;sweatshirt;2022-02-07;clothes|Unit 6|Kl. 5
412;Jeans;jeans;2022-02-07;clothes|Unit 6|Kl. 5
413;Rock;skirt;2022-02-07;clothes|Unit 6|Kl. 5
414;Hemd|Shirt;shirt;2022-02-07;clothes|Unit 6|Kl. 5
415;Kleid;dress;2022-02-07;clothes|Unit 6|Kl. 5
416;T-shirt;T-shirt;2022-02-07;clothes|Unit 6|Kl. 5
417;Schal|Tuch;scarf;2022-02-07;clothes|Unit 6|Kl. 5
418;Turnschuhe;trainer;2022-02-07;clothes|Unit 6|Kl. 5
419;landliche Gegend|Land;country;2022-02-07;A trip to the country|Unit 6|Kl. 5
420;Bauernhof;farm;2022-02-07;A trip to the country|Unit 6|Kl. 5
421;Klassenfahrt;school trip;2022-02-07;A trip to the country|Unit 6|Kl. 5
422;Ferien|Urlaub;holiday;2022-02-07;A trip to the country|Unit 6|Kl. 5
423;auf dem Land;in the country;2022-02-07;A trip to the country|Unit 6|Kl. 5
424;kennen lernen;meet;2022-02-07;A trip to the country|Unit 6|Kl. 5
425;wir|uns;us;2022-02-07;A trip to the country|Unit 6|Kl. 5
426;Landwirt|Landwirtin|Bauer|Bäuerin;farmer;2022-02-07;A trip to the country|Unit 6|Kl. 5
427;Tochter;daughter;2022-02-07;A trip to the country|Unit 6|Kl. 5
428;Huhn;chicken;2022-02-07;A trip to the country|Unit 6|Kl. 5
429;modern;modern;2022-02-07;A trip to the country|Unit 6|Kl. 5
430;GPS;GPS;2022-02-07;A trip to the country|Unit 6|Kl. 5
431;Halsband;collar;2022-02-07;A trip to the country|Unit 6|Kl. 5
432;Traktor;tractor;2022-02-07;A trip to the country|Unit 6|Kl. 5
433;in der Nähe von;near;2022-02-07;A trip to the country|Unit 6|Kl. 5
434;klettern;rock climbing;2022-02-07;A trip to the country|Unit 6|Kl. 5
435;Kanufahren;canoeing;2022-02-07;A trip to the country|Unit 6|Kl. 5
436;nicht brauchen|nicht müssen;needn´t;2022-02-07;A trip to the country|Unit 6|Kl. 5
437;sich sorgen machen;worry;2022-02-07;A trip to the country|Unit 6|Kl. 5
438;kommen;come;2022-02-07;A trip to the country|Unit 6|Kl. 5
439;klicken;click;2022-02-07;A trip to the country|Unit 6|Kl. 5
440;füttern;feed;2022-02-07;A trip to the country|Unit 6|Kl. 5
441;Möchtest du ...?;Would you like ...?;2022-02-07;A trip to the country|Unit 6|Kl. 5
442;Ich möchte...|Ich würde gern...;I´d like...;2022-02-07;A trip to the country|Unit 6|Kl. 5
443;Ich möchte nicht...|Ich würde nicht gerne...;I wouldn´t like...;2022-02-07;A trip to the country|Unit 6|Kl. 5
444;unterwegs;out and about;2022-02-08;Film corner|Unit 5|Kl. 5
445;Popcorn;popcorn;2022-02-08;Film corner|Unit 5|Kl. 5
446;Postamt;post office;2022-02-08;Film corner|Unit 5|Kl. 5
447;zurück;back;2022-02-08;Film corner|Unit 5|Kl. 5
448;Abenteur;adventure;2022-02-08;Reading corner|Unit 5|Kl. 5
449;Tagebuch;diary;2022-02-08;Reading corner|Unit 5|Kl. 5
450;heute;today;2022-02-08;Reading corner|Unit 5|Kl. 5
451;Job;job;2022-02-08;Reading corner|Unit 5|Kl. 5
452;Australien;australia;2022-02-08;Reading corner|Unit 5|Kl. 5
453;hassen|nicht mögen;hate;2022-02-08;Reading corner|Unit 5|Kl. 5
454;schrecklich|furchtbar;awful;2022-02-08;Reading corner|Unit 5|Kl. 5
455;Kartoffel;potato;2022-02-08;Reading corner|Unit 5|Kl. 5
456;Mann;man;2022-02-08;Reading corner|Unit 5|Kl. 5
457;Seil;rope;2022-02-08;Reading corner|Unit 5|Kl. 5
458;schön|hübsch;beautiful;2022-02-08;Reading corner|Unit 5|Kl. 5
459;Schaf;sheep;2022-02-08;Reading corner|Unit 5|Kl. 5
460;Leben;life;2022-02-08;Reading corner|Unit 5|Kl. 5
461;fand;found;2022-02-08;Reading corner|Unit 5|Kl. 5
462;schrieb;wrote;2022-02-08;Reading corner|Unit 5|Kl. 5
463;stellte|stellen|setzte|setzen|legte|legen;put;2022-02-08;Reading corner|Unit 5|Kl. 5
464;Ausflug;trip;2022-02-08;Station 2|Unit 5|Kl. 5
465;am Meer;at the seaside;2022-02-08;Station 2|Unit 5|Kl. 5
466;Es sind zwei Stunden von hier Entfernt.;It´s two hours from here.;2022-02-08;Station 2|Unit 5|Kl. 5
467;mit dem Zug; by train;2022-02-08;Station 2|Unit 5|Kl. 5
468;sich verirren;get lost;2022-02-08;Station 2|Unit 5|Kl. 5
469;auf dem Weg|unterwegs;on the way;2022-02-08;Station 2|Unit 5|Kl. 5
470;vergaß;forgot;2022-02-08;Station 2|Unit 5|Kl. 5
471;Navi;satnav;2022-02-08;Station 2|Unit 5|Kl. 5
472;Oje!;Oh dear!;2022-02-08;Station 2|Unit 5|Kl. 5
473;Meer;sea;2022-02-08;Station 2|Unit 5|Kl. 5
474;Wasser;water;2022-02-08;Station 2|Unit 5|Kl. 5
475;kalt;cold;2022-02-08;Station 2|Unit 5|Kl. 5
476;Strand;beach;2022-02-08;Station 2|Unit 5|Kl. 5
477;Frisbee|Frisbeescheibe;frisbee;2022-02-08;Station 2|Unit 5|Kl. 5
478;Pommes frites;chips;2022-02-08;Station 2|Unit 5|Kl. 5
479;Vegetarier|Vegetarierin;vegetarian;2022-02-08;Station 2|Unit 5|Kl. 5
480;sein;were;2022-02-08;Station 2|Unit 5|Kl. 5
481;Postkarte;postcard;2022-02-08;Station 2|Unit 5|Kl. 5
482;schicken|senden;send;2022-02-08;Station 2|Unit 5|Kl. 5
483;zu Fuß;on foot;2022-02-08;Station 2|Unit 5|Kl. 5
484;die meisten|die Mehrheit;most;2022-02-08;Station 2|Unit 5|Kl. 5
485;niemand;no one;2022-02-08;Station 2|Unit 5|Kl. 5
486;Freunde treffen;see friends;2022-02-08;Station 2|Unit 5|Kl. 5
487;Eiscreme;ice cream;2022-02-08;Station 2|Unit 5|Kl. 5
488;Freizeitpark;theme park;2022-02-08;Station 2|Unit 5|Kl. 5
489;Zug;train;2022-02-10;transport|Unit 5|Kl. 5
490;Auto;car;2022-02-10;transport|Unit 5|Kl. 5
491;Schiff;ship;2022-02-10;transport|Unit 5|Kl. 5
492;Bus;bus;2022-02-10;transport|Unit 5|Kl. 5
493;Fahrrad;bike;2022-02-10;transport|Unit 5|Kl. 5
494;U-Boot;submarine;2022-02-10;transport|Unit 5|Kl. 5
495;Straßenbahn;tram;2022-02-10;transport|Unit 5|Kl. 5
496;Helikopter|Hubschrauber;helicopter;2022-02-10;transport|Unit 5|Kl. 5
497;Flugzeug;plane;2022-02-10;transport|Unit 5|Kl. 5
498;Boot;boat;2022-02-10;transport|Unit 5|Kl. 5
499;Motorrad;motorbike;2022-02-10;transport|Unit 5|Kl. 5
500;Skateboard;skatesboard;2022-02-10;transport|Unit 5|Kl. 5
501;U-Bahn;underground;2022-02-10;transport|Unit 5|Kl. 5
502;Morgen|Vormittag;morning;2022-02-10;Station 1|Unit 5|Kl. 5
503;müde;tired;2022-02-10;Station 1|Unit 5|Kl. 5
504;gestern;yesterday;2022-02-10;Station 1|Unit 5|Kl. 5
505;sein;be;2022-02-10;Station 1|Unit 5|Kl. 5
506;spannend|aufregend;exciting;2022-02-10;Station 1|Unit 5|Kl. 5
507;gewinnen;win;2022-02-10;Station 1|Unit 5|Kl. 5
508;Weißt du was?;Guess what?;2022-02-10;Station 1|Unit 5|Kl. 5
509;sah;saw;2022-02-10;Station 1|Unit 5|Kl. 5
510;kaufte;bought;2022-02-10;Station 1|Unit 5|Kl. 5
511;ging;went;2022-02-10;Station 1|Unit 5|Kl. 5
512;letzte|letzter|letztes;last;2022-02-10;Station 1|Unit 5|Kl. 5
513;haben|essen;had;2022-02-10;Station 1|Unit 5|Kl. 5
514;Pizza;pizza;2022-02-10;Station 1|Unit 5|Kl. 5
515;machen|tun;do;2022-02-10;Station 1|Unit 5|Kl. 5
516;Hausaufgaben machen;do homework;2022-02-10;Station 1|Unit 5|Kl. 5
517;erzählen|sagen;tell;2022-02-10;Station 1|Unit 5|Kl. 5
518;über;about;2022-02-10;Station 1|Unit 5|Kl. 5
519;besuchen;visit;2022-02-10;Station 1|Unit 5|Kl. 5
520;machen;make;2022-02-10;Station 1|Unit 5|Kl. 5
521;langweilig;boring;2022-02-10;Station 1|Unit 5|Kl. 5
522;wohnen|leben;live;2022-02-10;Way in|Unit 5|Kl. 5
523;Stadt;town;2022-02-10;Way in|Unit 5|Kl. 5
524;Schiff;ship;2022-02-10;Way in|Unit 5|Kl. 5
525;nehmen|mitnehmen;take;2022-02-10;Way in|Unit 5|Kl. 5
526;schwimmen gehen;go swimming;2022-02-10;Way in|Unit 5|Kl. 5
527;Übernachtung;sleepover;2022-02-10;Film corner|Unit 4|Kl. 5
528;Snack|Imbiss;snack;2022-02-10;Film corner|Unit 4|Kl. 5
529;... am meißten mögen|... am liebsten mögen;like ... best;2022-02-10;Film corner|Unit 4|Kl. 5
530;Einladung;invitation;2022-02-10;Reading corner|Unit 4|Kl. 5
531;Alles gute zum Geburtstag!;Happy birthday!;2022-02-10;Reading corner|Unit 4|Kl. 5
532;die anderen;the others;2022-02-10;Reading corner|Unit 4|Kl. 5
533;jeder;everyone;2022-02-10;Reading corner|Unit 4|Kl. 5
534;Ich weiß nicht!|Ich weiß es nicht!;I don´t know!;2022-02-10;Reading corner|Unit 4|Kl. 5
535;denken|glauben;think;2022-02-10;Reading corner|Unit 4|Kl. 5
536;rufen|anrufen;call;2022-02-10;Reading corner|Unit 4|Kl. 5
537;hören;hear;2022-02-10;Reading corner|Unit 4|Kl. 5
538;sie|ihnen;them;2022-02-10;Reading corner|Unit 4|Kl. 5
539;Tür;door;2022-02-10;Reading corner|Unit 4|Kl. 5
540;toll;brilliant;2022-02-10;Reading corner|Unit 4|Kl. 5
541;fragen;ask;2022-02-10;Reading corner|Unit 4|Kl. 5
542;Also...|Lass mal sehen...;Let´s see...;2022-02-10;Station 2|Unit 4|Kl. 5
543;Luftballon;ballon;2022-02-10;Station 2|Unit 4|Kl. 5
544;Tafelschokolade;bar of chocolade;2022-02-10;Station 2|Unit 4|Kl. 5
545;Kerze;candle;2022-02-10;Station 2|Unit 4|Kl. 5
546;Tante-Emma-Laden;corner Shop;2022-02-10;Station 2|Unit 4|Kl. 5
547;Laden|Geschäft;shop;2022-02-10;Station 2|Unit 4|Kl. 5
548;Was kann ich für dich tun?;How can I help you?;2022-02-10;Station 2|Unit 4|Kl. 5
549;brauchen;need;2022-02-10;Station 2|Unit 4|Kl. 5
550;einige|ein paar;some;2022-02-10;Station 2|Unit 4|Kl. 5
551;Sache|Ding;think;2022-02-10;Station 2|Unit 4|Kl. 5
552;Schachtel;box;2022-02-10;Station 2|Unit 4|Kl. 5
553;Darf es sonst noch etwas sein?;Anything else?;2022-02-10;Station 2|Unit 4|Kl. 5
554;Packung|Tüte;packet;2022-02-10;Station 2|Unit 4|Kl. 5
555;Wie viel kostet...?;How much is...?;2022-02-10;Station 2|Unit 4|Kl. 5
556;Wie viel kosten...?;How much are...?;2022-02-10;Station 2|Unit 4|Kl. 5
557;...kosten 99 Pence.;...are 99p.;2022-02-10;Station 2|Unit 4|Kl. 5
558;...kostet ein Pfund 25.;is 1 Pfund and 25 Pence.;2022-02-10;Station 2|Unit 4|Kl. 5
559;deshalb|also;so;2022-02-10;Station 2|Unit 4|Kl. 5
560;Das macht 2 Pfund und 24 Pence.;Thats 2 Pfunds and 24 Pence.;2022-02-10;Station 2|Unit 4|Kl. 5
561;Gern geschehen.;you´re welcome.;2022-02-10;Station 2|Unit 4|Kl. 5
562;Hier ist dein Wechselgeld.;Here is your change.;2022-02-10;Station 2|Unit 4|Kl. 5
563;Flasche;bottle;2022-02-10;Station 2|Unit 4|Kl. 5
564;Dose;can;2022-02-10;Station 2|Unit 4|Kl. 5
565;Es tut mir leid|entschuldigung;I´m Sorry;2022-02-10;Station 2|Unit 4|Kl. 5
566;CD;CD;2022-02-10;Station 2|Unit 4|Kl. 5
567;lesen;read;2022-02-10;Station 2|Unit 4|Kl. 5
568;DVD;DVD;2022-02-10;Station 2|Unit 4|Kl. 5
569;Einkaufszettel;shopping list;2022-02-10;Station 2|Unit 4|Kl. 5
570;Wie bitte?;Parton?;2022-02-10;Station 2|Unit 4|Kl. 5
571;eine Verkleidungsparty machen;have a fancy dress party;2022-02-10;birthday activities|Unit 4|Kl. 5
572;eine Grillparty machen;have a barbecue party;2022-02-10;birthday activities|Unit 4|Kl. 5
573;meine Freunde einladen;invite my friends;2022-02-10;birthday activities|Unit 4|Kl. 5
574;ins Kino gehen;go to the cinema;2022-02-10;birthday activities|Unit 4|Kl. 5
575;Filme schauen;watch movies;2022-02-10;birthday activities|Unit 4|Kl. 5
576;ein Picknic im Park machen;have a picnic in a park;2022-02-10;birthday activities|Unit 4|Kl. 5
577;eine Übernachtungsparty machen;have a sleepover;2022-02-10;birthday activities|Unit 4|Kl. 5
578;go to a theme park;in einen Freizeitpark gehen;2022-02-10;birthday activities|Unit 4|Kl. 5
579;in ein Fastfood-Restaurant gehen;go to a fast food restaurant;2022-02-10;birthday activities|Unit 4|Kl. 5
580;have a favourite meal;ein lieblingsessen genießen;2022-02-10;birthday activities|Unit 4|Kl. 5
581;erste;first;2022-02-10;ordinal numbers|Unit 4|Kl. 5
582;zweite;second;2022-02-10;ordinal numbers|Unit 4|Kl. 5
583;dritte;third;2022-02-10;ordinal numbers|Unit 4|Kl. 5
584;vierte;fourth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
585;fünfte;fifth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
586;sechste;sixth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
587;siebente;seventh;2022-02-10;ordinal numbers|Unit 4|Kl. 5
588;achte;eighth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
589;neunte;ninth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
590;zehnte;tenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
591;elfte;eleventh;2022-02-10;ordinal numbers|Unit 4|Kl. 5
592;zwölfte;twelfth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
593;dreizehnte;thirteenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
594;vierzehnte;fourteenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
595;fünfzehnte;fifeteenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
596;sechzehnte;sixteenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
597;siebzehnte;seventeenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
598;achtzehnte;eighteenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
599;neunzehnte;nineteenth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
600;zwanzigste;twentieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
601;einundzwanzigste;twenty-first;2022-02-10;ordinal numbers|Unit 4|Kl. 5
602;zweiundzwanzigste;twenty-second;2022-02-10;ordinal numbers|Unit 4|Kl. 5
603;dreiundzwanzigste;twenty-third;2022-02-10;ordinal numbers|Unit 4|Kl. 5
604;vierundzwanzigste;twenty-fourth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
605;fünfundzwanzigste;twenty-fifth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
606;sechsundzwanzigste;twenty-sixth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
607;siebenundzwanzigste;twenty-seventh;2022-02-10;ordinal numbers|Unit 4|Kl. 5
608;achtundzwanzigste;twenty-eighth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
609;neunundzwanzigste;twenty-ninth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
610;dreißigste;thirtieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
611;vierzigste;fortieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
612;fünfzigste;fiftieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
613;sechzigste;sixtieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
614;siebzigste;seventieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
615;achtzigste;eightieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
616;neunzigste;ninetieth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
617;hundertste;hundreth;2022-02-10;ordinal numbers|Unit 4|Kl. 5
618;auswählen|wählen;choose;2022-02-14;Kl. 6|Unit 4|Irregular verbs in Station 1
619;ausgeben|verbringen;spend;2022-02-14;Kl. 6|Unit 4|Irregular verbs in Station 1
620;Lunchpaket|Vesper;packed lunch;2022-02-14;Kl. 6|Unit 4|Meals at school
621;Kartoffelbrei;mashed potatoes;2022-02-14;Kl. 6|Unit 4|Meals at school
622;Apfelauflauf;apple crumble;2022-02-14;Kl. 6|Unit 4|Meals at school
623;Vanillesauce;custard;2022-02-14;Kl. 6|Unit 4|Meals at school
624;Schinken;ham;2022-02-14;Kl. 6|Unit 4|Meals at school
625;Nudelauflauf;pasta bake;2022-02-14;Kl. 6|Unit 4|Meals at school
626;Nachspeise|Pudding;pudding;2022-02-14;Kl. 6|Unit 4|Meals at school
627;Rindfleisch;beef;2022-02-14;Kl. 6|Unit 4|Meals at school
628;Chili;chilli;2022-02-14;Kl. 6|Unit 4|Meals at school
629;Knoblauch;garlic;2022-02-14;Kl. 6|Unit 4|Meals at school
630;Tomate;tomato;2022-02-14;Kl. 6|Unit 4|Meals at school
631;Suppe;soup;2022-02-14;Kl. 6|Unit 4|Meals at school
632;Erdbeere;strawberry;2022-02-14;Kl. 6|Unit 4|Meals at school
633;Spaghetti;spaghetti;2022-02-14;Kl. 6|Unit 4|Meals at school
634;Soße;sauce;2022-02-14;Kl. 6|Unit 4|Meals at school
635;Zitrone;lemon;2022-02-14;Kl. 6|Unit 4|Meals at school
636;Käsekuchen;cheesecake;2022-02-14;Kl. 6|Unit 4|Meals at school
637;Lasagne;lasagne;2022-02-14;Kl. 6|Unit 4|Meals at school
638;Frühlingsrolle;spring roll;2022-02-14;Kl. 6|Unit 4|Meals at school
639;Pfannkuchen;pancake;2022-02-14;Kl. 6|Unit 4|Meals at school
640;Ofenkartoffel;jacket potato;2022-02-14;Kl. 6|Unit 4|Meals at school
641;Lamm;lamb;2022-02-14;Kl. 6|Unit 4|Meals at school
642;Moussaka;moussaka;2022-02-14;Kl. 6|Unit 4|Meals at school
643;Mahlzeit|Essen;meal;2022-02-14;Kl. 6|Unit 4|Station 1
644;Internet;internet;2022-02-14;Kl. 6|Unit 4|Station 1
645;Neuigkeit|Neuigkeiten|Nachricht|Nachrichten;news;2022-02-14;Kl. 6|Unit 4|Station 1
646;Umfrage;survey;2022-02-14;Kl. 6|Unit 4|Station 1
647;Hauptgericht;main course;2022-02-14;Kl. 6|Unit 4|Station 1
648;Nachspeise;dessert;2022-02-14;Kl. 6|Unit 4|Station 1
649;normalerweise|gewöhnlich;usually;2022-02-14;Kl. 6|Unit 4|Station 1
650;Allergie;allergy;2022-02-14;Kl. 6|Unit 4|Station 1
651;allergisch gegen;allergic to;2022-02-14;Kl. 6|Unit 4|Station 1
652;Fingerabdruck;fingerprint;2022-02-14;Kl. 6|Unit 4|Station 1
653;Bezahlautomat;payment machine;2022-02-14;Kl. 6|Unit 4|Station 1
654;Automat|Maschine;machine;2022-02-14;Kl. 6|Unit 4|Station 1
655;funktionieren;work;2022-02-14;Kl. 6|Unit 4|Station 1
656;schnell;quick;2022-02-14;Kl. 6|Unit 4|Station 1
657;viele;many;2022-02-14;Kl. 6|Unit 4|Station 1
658;Antwort;answer;2022-02-14;Kl. 6|Unit 4|Station 1
659;Ergebnis;result;2022-02-14;Kl. 6|Unit 4|Station 1
660;gebraten|in der Pfanne gebraten;fried;2022-02-14;Kl. 6|Unit 4|Station 1
661;Vorspeise;starter;2022-02-14;Kl. 6|Unit 4|Station 1
662;mit Bargeld|Bargeld;cash;2022-02-14;Kl. 6|Unit 4|Station 1
663;Hundekeks;dog biscuit;2022-02-14;Kl. 6|Unit 4|Station 1
664;Person|Mensch;person;2022-02-14;Kl. 6|Unit 4|Station 1
665;Messer;knife;2022-02-28;Kl. 6|Unit 4|Things for meals
666;Gabel;fork;2022-02-28;Kl. 6|Unit 4|Things for meals
667;Löffel;spoon;2022-02-28;Kl. 6|Unit 4|Things for meals
668;Salz;salt;2022-02-28;Kl. 6|Unit 4|Things for meals
669;Ketchup;ketchup;2022-02-28;Kl. 6|Unit 4|Things for meals
670;Teller;plate;2022-02-28;Kl. 6|Unit 4|Things for meals
671;Glas;glass;2022-02-28;Kl. 6|Unit 4|Things for meals
672;Pfeffer;pepper;2022-02-28;Kl. 6|Unit 4|Things for meals
673;Tasse;cup;2022-02-28;Kl. 6|Unit 4|Things for meals
674;Serviette;napkin;2022-02-28;Kl. 6|Unit 4|Things for meals
675;Schale|Schälchen|Schüssel;bowl;2022-02-28;Kl. 6|Unit 4|Things for meals
676;Mayonnaise;mayonnaise;2022-02-28;Kl. 6|Unit 4|Things for meals
677;Teelöffel;teaspoon;2022-02-28;Kl. 6|Unit 4|Things for meals
678;Trinkhalm;straw;2022-02-28;Kl. 6|Unit 4|Things for meals
679;Senf;mustard;2022-02-28;Kl. 6|Unit 4|Things for meals
680;Tablett;tray;2022-02-28;Kl. 6|Unit 4|Things for meals
681;Zahnstocher;toothpick;2022-02-28;Kl. 6|Unit 4|Things for meals
682;Essensstand;food stall;2022-02-28;Kl. 6|Unit 4|Station 2
683;Speisekarte;menu;2022-02-28;Kl. 6|Unit 4|Station 2
684;Wrap;wrap;2022-02-28;Kl. 6|Unit 4|Station 2
685;Freiland-;free range;2022-02-28;Kl. 6|Unit 4|Station 2
686;Mama;mama;2022-02-28;Kl. 6|Unit 4|Station 2
687;frisch;fresh;2022-02-28;Kl. 6|Unit 4|Station 2
688;Kombination;combination;2022-02-28;Kl. 6|Unit 4|Station 2
689;Kochbanane;plantain;2022-02-28;Kl. 6|Unit 4|Station 2
690;werden;will;2022-02-28;Kl. 6|Unit 4|Station 2
691;würzig|pikant;spicy;2022-02-28;Kl. 6|Unit 4|Station 2
692;probieren|versuchen;try;2022-02-28;Kl. 6|Unit 4|Station 2
693;Saft;juice;2022-02-28;Kl. 6|Unit 4|Station 2
694;durstig;thirsty;2022-02-28;Kl. 6|Unit 4|Station 2
695;bestellen;order;2022-02-28;Kl. 6|Unit 4|Station 2
696;etwas zu trinken;anything to drink;2022-02-28;Kl. 6|Unit 4|Station 2
697;irgendetwas;anything;2022-02-28;Kl. 6|Unit 4|Station 2
698;ich habe;I have got;2022-02-28;Kl. 6|Unit 4|Station 2
699;Geldschein;note;2022-02-28;Kl. 6|Unit 4|Station 2
700;zurückzahlen;pay back;2022-02-28;Kl. 6|Unit 4|Station 2
701;nicht werden;will not;2022-02-28;Kl. 6|Unit 4|Station 2
702;Münzgeld|Wechselgeld;change;2022-02-28;Kl. 6|Unit 4|Station 2
703;Es wird nicht lange dauern.;It will not be long.;2022-02-28;Kl. 6|Unit 4|Station 2
704;da drüben|dort drüben;over there;2022-02-28;Kl. 6|Unit 4|Station 2
705;Thunfisch;tuna;2022-02-28;Kl. 6|Unit 4|Station 2
706;zusätzlich|Zusatz-;extra;2022-02-28;Kl. 6|Unit 4|Station 2
707;irgendwelche;any;2022-02-28;Kl. 6|Unit 4|Station 2
708;aufpassen auf;watch;2022-02-28;Kl. 6|Unit 4|Station 2
709;kochen;cook;2022-03-15;Kl. 6|Unit 4|Reading corner
710;Jugend-|Teenager|Jugendliche|Jugendlicher;teen;2022-03-15;Kl. 6|Unit 4|Reading corner
711;Koch|Köchin;chef;2022-03-15;Kl. 6|Unit 4|Reading corner
712;Kind;kid;2022-03-15;Kl. 6|Unit 4|Reading corner
713;teilnehmen|teilnehmen an;take part;2022-03-15;Kl. 6|Unit 4|Reading corner
